"dataset","dataset_label","replicate","scenario","method","n_taxa","n_available","availability_rate","n_rejections","type1_error"
"VilaAV_2018","Vila 2018",56,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",56,"fourfold","DASRA",30,30,1,6,0.2
"VilaAV_2018","Vila 2018",56,"fourfold","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",56,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",57,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",57,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",57,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",57,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",57,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",57,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",58,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",58,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",58,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",58,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",58,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",58,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",59,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",59,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",59,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",59,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",59,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",59,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",60,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",60,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",60,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",60,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",60,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",60,"fourfold","MaAsLin3",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",61,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",61,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",61,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",61,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",61,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",61,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",62,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",62,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",62,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",62,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",62,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",62,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",63,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",63,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",63,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",63,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",63,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",63,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",64,"balanced","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",64,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",64,"balanced","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",64,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",64,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",64,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",65,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",65,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",65,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",65,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",65,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",65,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",66,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",66,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",66,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",66,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",66,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",66,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",67,"balanced","DASRA",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",67,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",67,"balanced","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",67,"fourfold","DASRA",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",67,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",67,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",68,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",68,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",68,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",68,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",68,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",68,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",69,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",69,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",69,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",69,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",69,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",69,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",70,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",70,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",70,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",70,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",70,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",70,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",71,"balanced","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",71,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",71,"balanced","MaAsLin3",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",71,"fourfold","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",71,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",71,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",72,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",72,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",72,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",72,"fourfold","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",72,"fourfold","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",72,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",73,"balanced","DASRA",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",73,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",73,"balanced","MaAsLin3",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",73,"fourfold","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",73,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",73,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",74,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",74,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",74,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",74,"fourfold","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",74,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",74,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",75,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",75,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",75,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",75,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",75,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",75,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",76,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",76,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",76,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",76,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",76,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",76,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",77,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",77,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",77,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",77,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",77,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",77,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",78,"balanced","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",78,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",78,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",78,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",78,"fourfold","ZINQ",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",78,"fourfold","MaAsLin3",30,30,1,7,0.233333333333333
"VilaAV_2018","Vila 2018",79,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",79,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",79,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",79,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",79,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",79,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",80,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",80,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",80,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",80,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",80,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",80,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",81,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",81,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",81,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",81,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",81,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",81,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",82,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",82,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",82,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",82,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",82,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",82,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",83,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",83,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",83,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",83,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",83,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",83,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",84,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",84,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",84,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",84,"fourfold","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",84,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",84,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",85,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",85,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",85,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",85,"fourfold","DASRA",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",85,"fourfold","ZINQ",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",85,"fourfold","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",86,"balanced","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",86,"balanced","ZINQ",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",86,"balanced","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",86,"fourfold","DASRA",30,30,1,6,0.2
"VilaAV_2018","Vila 2018",86,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",86,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",87,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",87,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",87,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",87,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",87,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",87,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",88,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",88,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",88,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",88,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",88,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",88,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",89,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",89,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",89,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",89,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",89,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",89,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",90,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",90,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",90,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",90,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",90,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",90,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",91,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",91,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",91,"balanced","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",91,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",91,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",91,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",92,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",92,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",92,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",92,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",92,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",92,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",93,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",93,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",93,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",93,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",93,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",93,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",94,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",94,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",94,"balanced","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",94,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",94,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",94,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",95,"balanced","DASRA",30,30,1,7,0.233333333333333
"VilaAV_2018","Vila 2018",95,"balanced","ZINQ",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",95,"balanced","MaAsLin3",30,30,1,7,0.233333333333333
"VilaAV_2018","Vila 2018",95,"fourfold","DASRA",30,30,1,6,0.2
"VilaAV_2018","Vila 2018",95,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",95,"fourfold","MaAsLin3",30,30,1,3,0.1
"VilaAV_2018","Vila 2018",96,"balanced","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",96,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",96,"balanced","MaAsLin3",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",96,"fourfold","DASRA",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",96,"fourfold","ZINQ",30,30,1,5,0.166666666666667
"VilaAV_2018","Vila 2018",96,"fourfold","MaAsLin3",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",97,"balanced","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",97,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",97,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",97,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",97,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",97,"fourfold","MaAsLin3",30,30,1,0,0
"VilaAV_2018","Vila 2018",98,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",98,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",98,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",98,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",98,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",98,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",99,"balanced","DASRA",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",99,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",99,"balanced","MaAsLin3",30,30,1,2,0.0666666666666667
"VilaAV_2018","Vila 2018",99,"fourfold","DASRA",30,30,1,4,0.133333333333333
"VilaAV_2018","Vila 2018",99,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",99,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",100,"balanced","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",100,"balanced","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",100,"balanced","MaAsLin3",30,30,1,1,0.0333333333333333
"VilaAV_2018","Vila 2018",100,"fourfold","DASRA",30,30,1,0,0
"VilaAV_2018","Vila 2018",100,"fourfold","ZINQ",30,30,1,0,0
"VilaAV_2018","Vila 2018",100,"fourfold","MaAsLin3",30,30,1,1,0.0333333333333333
