"dataset","dataset_label","replicate","scenario","method","n_taxa","n_available","availability_rate","n_rejections","type1_error"
"ZeeviD_2015","Zeevi 2015",48,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",48,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",48,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",48,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",48,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",48,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",49,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",49,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",49,"balanced","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",49,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",49,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",49,"fourfold","MaAsLin3",30,28,0.933333333333333,0,0
"ZeeviD_2015","Zeevi 2015",50,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",50,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",50,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",50,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",50,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",50,"fourfold","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",51,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",51,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",51,"balanced","MaAsLin3",30,26,0.866666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",51,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",51,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",51,"fourfold","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",52,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",52,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",52,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",52,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",52,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",52,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",53,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",53,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",53,"balanced","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",53,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",53,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",53,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",54,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",54,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",54,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",54,"fourfold","DASRA",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",54,"fourfold","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",54,"fourfold","MaAsLin3",30,28,0.933333333333333,3,0.1
"ZeeviD_2015","Zeevi 2015",55,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",55,"balanced","ZINQ",30,30,1,6,0.2
"ZeeviD_2015","Zeevi 2015",55,"balanced","MaAsLin3",30,28,0.933333333333333,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",55,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",55,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",55,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",56,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",56,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",56,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",56,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",56,"fourfold","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",56,"fourfold","MaAsLin3",30,29,0.966666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",57,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",57,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",57,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",57,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",57,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",57,"fourfold","MaAsLin3",30,28,0.933333333333333,0,0
"ZeeviD_2015","Zeevi 2015",58,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",58,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",58,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",58,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",58,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",58,"fourfold","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",59,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",59,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",59,"balanced","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",59,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",59,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",59,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",60,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",60,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",60,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",60,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",60,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",60,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",61,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",61,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",61,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",61,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",61,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",61,"fourfold","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",62,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",62,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",62,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",62,"fourfold","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",62,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",62,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",63,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",63,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",63,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",63,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",63,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",63,"fourfold","MaAsLin3",30,29,0.966666666666667,0,0
"ZeeviD_2015","Zeevi 2015",64,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",64,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",64,"balanced","MaAsLin3",30,26,0.866666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",64,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",64,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",64,"fourfold","MaAsLin3",30,29,0.966666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",65,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",65,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",65,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",65,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",65,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",65,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",66,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",66,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",66,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",66,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",66,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",66,"fourfold","MaAsLin3",30,28,0.933333333333333,0,0
"ZeeviD_2015","Zeevi 2015",67,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",67,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",67,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",67,"fourfold","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",67,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",67,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",68,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",68,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",68,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",68,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",68,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",68,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",69,"balanced","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",69,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",69,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",69,"fourfold","DASRA",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",69,"fourfold","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",69,"fourfold","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",70,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",70,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",70,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",70,"fourfold","DASRA",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",70,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",70,"fourfold","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",71,"balanced","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",71,"balanced","ZINQ",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",71,"balanced","MaAsLin3",30,28,0.933333333333333,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",71,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",71,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",71,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",72,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",72,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",72,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",72,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",72,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",72,"fourfold","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",73,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",73,"balanced","ZINQ",30,30,1,5,0.166666666666667
"ZeeviD_2015","Zeevi 2015",73,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",73,"fourfold","DASRA",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",73,"fourfold","ZINQ",30,30,1,4,0.133333333333333
"ZeeviD_2015","Zeevi 2015",73,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",74,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",74,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",74,"balanced","MaAsLin3",30,26,0.866666666666667,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",74,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",74,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",74,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",75,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",75,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",75,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",75,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",75,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",75,"fourfold","MaAsLin3",30,28,0.933333333333333,0,0
"ZeeviD_2015","Zeevi 2015",76,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",76,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",76,"balanced","MaAsLin3",30,27,0.9,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",76,"fourfold","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",76,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",76,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",77,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",77,"balanced","ZINQ",30,30,1,7,0.233333333333333
"ZeeviD_2015","Zeevi 2015",77,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",77,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",77,"fourfold","ZINQ",30,30,1,12,0.4
"ZeeviD_2015","Zeevi 2015",77,"fourfold","MaAsLin3",30,28,0.933333333333333,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",78,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",78,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",78,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",78,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",78,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",78,"fourfold","MaAsLin3",30,28,0.933333333333333,0,0
"ZeeviD_2015","Zeevi 2015",79,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",79,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",79,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",79,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",79,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",79,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",80,"balanced","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",80,"balanced","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",80,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",80,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",80,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",80,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",81,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",81,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",81,"balanced","MaAsLin3",30,28,0.933333333333333,3,0.1
"ZeeviD_2015","Zeevi 2015",81,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",81,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",81,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",82,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",82,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",82,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",82,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",82,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",82,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",83,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",83,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",83,"balanced","MaAsLin3",30,26,0.866666666666667,0,0
"ZeeviD_2015","Zeevi 2015",83,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",83,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",83,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",84,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",84,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",84,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",84,"fourfold","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",84,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",84,"fourfold","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",85,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",85,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",85,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",85,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",85,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",85,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",86,"balanced","DASRA",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",86,"balanced","ZINQ",30,30,1,12,0.4
"ZeeviD_2015","Zeevi 2015",86,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",86,"fourfold","DASRA",30,30,1,6,0.2
"ZeeviD_2015","Zeevi 2015",86,"fourfold","ZINQ",30,30,1,6,0.2
"ZeeviD_2015","Zeevi 2015",86,"fourfold","MaAsLin3",30,28,0.933333333333333,6,0.2
"ZeeviD_2015","Zeevi 2015",87,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",87,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",87,"balanced","MaAsLin3",30,26,0.866666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",87,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",87,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",87,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",88,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",88,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",88,"balanced","MaAsLin3",30,29,0.966666666666667,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",88,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",88,"fourfold","ZINQ",30,30,1,3,0.1
"ZeeviD_2015","Zeevi 2015",88,"fourfold","MaAsLin3",30,29,0.966666666666667,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",89,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",89,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",89,"balanced","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",89,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",89,"fourfold","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",89,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",90,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",90,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",90,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",90,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",90,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",90,"fourfold","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",91,"balanced","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",91,"balanced","ZINQ",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",91,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",91,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",91,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",91,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",92,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",92,"balanced","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",92,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",92,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",92,"fourfold","ZINQ",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",92,"fourfold","MaAsLin3",30,28,0.933333333333333,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",93,"balanced","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",93,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",93,"balanced","MaAsLin3",30,27,0.9,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",93,"fourfold","DASRA",30,30,1,0,0
"ZeeviD_2015","Zeevi 2015",93,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",93,"fourfold","MaAsLin3",30,27,0.9,0,0
"ZeeviD_2015","Zeevi 2015",94,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",94,"balanced","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",94,"balanced","MaAsLin3",30,27,0.9,3,0.1
"ZeeviD_2015","Zeevi 2015",94,"fourfold","DASRA",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",94,"fourfold","ZINQ",30,30,1,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",94,"fourfold","MaAsLin3",30,28,0.933333333333333,2,0.0666666666666667
"ZeeviD_2015","Zeevi 2015",95,"balanced","DASRA",30,30,1,1,0.0333333333333333
"ZeeviD_2015","Zeevi 2015",95,"balanced","ZINQ",30,30,1,0,0
